Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Px Def.1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,mm
3.1480,2.5370
3.1520,2.5463
3.1560,2.5370
3.1600,2.5555
3.1640,2.5463
3.1680,2.5555
3.1720,2.5648
3.1760,2.5741
3.1800,2.5648
3.1840,2.5741
3.1880,2.5741
3.1920,2.5834
3.1960,2.5927
3.2000,2.5834
3.2040,2.5834
3.2080,2.5834
3.2120,2.6020
3.2160,2.6020
3.2200,2.6020
3.2240,2.5927
3.2280,2.6020
3.2320,2.6113
3.2360,2.6299
3.2400,2.6206
3.2440,2.6206
3.2480,2.6299
3.2520,2.6299
3.2560,2.6299
3.2600,2.6392
3.2640,2.6392
3.2680,2.6392
3.2720,2.6485
3.2760,2.6485
3.2800,2.6578
3.2840,2.6578
3.2880,2.6671
3.2920,2.6671
3.2960,2.6671
3.3000,2.6671
3.3040,2.6764
3.3080,2.6764
3.3120,2.6857
3.3160,2.6949
3.3200,2.6949
3.3240,2.6949
3.3280,2.6949
3.3320,2.7042
3.3360,2.7042
3.3400,2.7042
3.3440,2.7135
3.3480,2.7135
3.3520,2.7135
3.3560,2.7135
3.3600,2.7228
3.3640,2.7228
3.3680,2.7321
3.3720,2.7321
3.3760,2.7321
3.3800,2.7228
3.3840,2.7321
3.3880,2.7507
3.3920,2.7507
3.3960,2.7414
3.4000,2.7507
3.4040,2.7600
3.4080,2.7693
3.4120,2.7693
3.4160,2.7786
3.4200,2.7786
3.4240,2.7786
3.4280,2.7786
3.4320,2.7879
3.4360,2.7879
3.4400,2.7972
3.4440,2.7972
3.4480,2.7972
3.4520,2.7972
3.4560,2.7972
3.4600,2.8065
3.4640,2.8065
3.4680,2.8065
3.4720,2.8065
3.4760,2.8158
3.4800,2.8250
3.4840,2.8250
3.4880,2.8343
3.4920,2.8250
3.4960,2.8436
3.5000,2.8529
3.5040,2.8436
3.5080,2.8529
3.5120,2.8529
3.5160,2.8436
3.5200,2.8529
3.5240,2.8622
3.5280,2.8622
3.5320,2.8715
3.5360,2.8715
3.5400,2.8808
3.5440,2.8808
3.5480,2.8808
3.5520,2.8808
3.5560,2.8808
3.5600,2.8901
3.5640,2.8901
3.5680,2.8994
3.5720,2.9087
3.5760,2.8994
3.5800,2.9087
3.5840,2.9087
3.5880,2.9180
3.5920,2.9180
3.5960,2.9273
3.6000,2.9180
3.6040,2.9273
3.6080,2.9366
3.6120,2.9366
3.6160,2.9366
3.6200,2.9366
3.6240,2.9551
3.6280,2.9458
3.6320,2.9551
3.6360,2.9551
3.6400,2.9644
3.6440,2.9644
3.6480,2.9644
3.6520,2.9644
3.6560,2.9737
3.6600,2.9644
3.6640,2.9830
3.6680,2.9737
3.6720,2.9923
3.6760,2.9923
3.6800,2.9923
3.6840,3.0016
3.6880,3.0109
3.6920,3.0109
3.6960,3.0109
3.7000,3.0109
3.7040,3.0202
3.7080,3.0295
3.7120,3.0295
3.7160,3.0295
3.7200,3.0295
3.7240,3.0295
3.7280,3.0388
3.7320,3.0481
3.7360,3.0388
3.7400,3.0388
3.7440,3.0481
3.7480,3.0481
3.7520,3.0667
3.7560,3.0574
3.7600,3.0574
3.7640,3.0760
3.7680,3.0574
3.7720,3.0760
3.7760,3.0853
3.7800,3.0853
3.7840,3.0853
3.7880,3.0853
3.7920,3.0853
3.7960,3.0853
3.8000,3.0945
3.8040,3.1038
3.8080,3.1038
3.8120,3.1131
3.8160,3.1038
3.8200,3.1224
3.8240,3.1131
3.8280,3.1317
3.8320,3.1317
3.8360,3.1410
3.8400,3.1317
3.8440,3.1410
3.8480,3.1410
3.8520,3.1410
3.8560,3.1503
3.8600,3.1503
3.8640,3.1503
3.8680,3.1503
3.8720,3.1596
3.8760,3.1596
3.8800,3.1689
3.8840,3.1689
3.8880,3.1689
3.8920,3.1689
3.8960,3.1782
3.9000,3.1875
3.9040,3.1875
3.9080,3.1875
3.9120,3.2061
3.9160,3.1968
3.9200,3.1968
3.9240,3.2061
3.9280,3.2153
3.9320,3.2153
3.9360,3.2153
3.9400,3.2153
3.9440,3.2246
3.9480,3.2246
3.9520,3.2246
3.9560,3.2246
3.9600,3.2339
3.9640,3.2246
3.9680,3.2432
3.9720,3.2339
3.9760,3.2432
3.9800,3.2339
3.9840,3.2246
3.9880,3.2339
3.9920,3.2339
3.9960,3.2432
4.0000,3.2339
4.0040,3.2432
4.0080,3.2339
4.0120,3.2339
4.0160,3.2432
4.0200,3.2339
4.0240,3.2339
4.0280,3.2432
4.0320,3.2339
4.0360,3.2432
4.0400,3.2432
4.0440,3.2339
4.0480,3.2432
4.0520,3.2432
4.0560,3.2339
4.0600,3.2432
4.0640,3.2339
4.0680,3.2339
4.0720,3.2246
4.0760,3.2246
4.0800,3.2339
4.0840,3.2339
4.0880,3.2339
4.0920,3.2339
4.0960,3.2153
4.1000,3.2432
4.1040,3.2246
4.1080,3.2246
4.1120,3.2339
4.1160,3.2246
4.1200,3.2246
4.1240,3.2246
4.1280,3.2153
4.1320,3.2153
4.1360,3.2246
4.1400,3.2246
4.1440,3.2153
4.1480,3.2061
4.1520,3.2153
4.1560,3.2153
4.1600,3.2061
4.1640,3.2061
4.1680,3.1968
4.1720,3.1875
4.1760,3.1968
4.1800,3.1968
4.1840,3.1875
4.1880,3.1875
4.1920,3.1875
4.1960,3.1782
4.2000,3.1782
4.2040,3.1875
4.2080,3.1782
4.2120,3.1782
4.2160,3.1689
4.2200,3.1689
4.2240,3.1689
4.2280,3.1596
4.2320,3.1596
4.2360,3.1596
4.2400,3.1596
4.2440,3.1503
4.2480,3.1503
4.2520,3.1503
4.2560,3.1503
4.2600,3.1410
4.2640,3.1317
4.2680,3.1317
4.2720,3.1317
4.2760,3.1317
4.2800,3.1224
4.2840,3.1317
4.2880,3.1131
4.2920,3.1224
4.2960,3.1131
4.3000,3.1038
4.3040,3.1038
4.3080,3.1038
4.3120,3.1038
4.3160,3.0945
4.3200,3.0853
4.3240,3.0853
4.3280,3.0945
4.3320,3.0853
4.3360,3.0760
4.3400,3.0760
4.3440,3.0760
4.3480,3.0667
4.3520,3.0667
4.3560,3.0574
4.3600,3.0574
4.3640,3.0481
4.3680,3.0481
4.3720,3.0574
4.3760,3.0481
4.3800,3.0481
4.3840,3.0388
4.3880,3.0388
4.3920,3.0388
4.3960,3.0295
4.4000,3.0295
4.4040,3.0202
4.4080,3.0202
4.4120,3.0202
4.4160,3.0109
4.4200,3.0202
4.4240,3.0109
4.4280,3.0109
4.4320,3.0016
4.4360,2.9923
4.4400,2.9923
4.4440,2.9830
4.4480,2.9830
4.4520,2.9830
4.4560,2.9830
4.4600,2.9737
4.4640,2.9737
4.4680,2.9644
4.4720,2.9644
4.4760,2.9644
4.4800,2.9551
4.4840,2.9551
4.4880,2.9551
4.4920,2.9458
4.4960,2.9551
4.5000,2.9366
4.5040,2.9366
4.5080,2.9366
4.5120,2.9366
4.5160,2.9273
4.5200,2.9273
4.5240,2.9180
4.5280,2.9180
4.5320,2.9180
4.5360,2.9087
4.5400,2.9087
4.5440,2.9087
4.5480,2.8994
4.5520,2.8994
4.5560,2.8994
4.5600,2.8808
4.5640,2.8994
4.5680,2.8901
4.5720,2.8901
4.5760,2.8715
4.5800,2.8715
4.5840,2.8715
4.5880,2.8622
4.5920,2.8715
4.5960,2.8622
4.6000,2.8622
4.6040,2.8622
4.6080,2.8622
4.6120,2.8529
4.6160,2.8436
4.6200,2.8436
4.6240,2.8343
4.6280,2.8343
4.6320,2.8343
4.6360,2.8250
4.6400,2.8250
4.6440,2.8250
4.6480,2.8250
4.6520,2.8158
4.6560,2.8250
4.6600,2.8158
4.6640,2.8065
4.6680,2.8158
4.6720,2.8065
4.6760,2.8065
4.6800,2.8065
4.6840,2.7972
4.6880,2.7879
4.6920,2.7972
4.6960,2.7879
4.7000,2.7786
4.7040,2.7786
4.7080,2.7879
4.7120,2.7693
4.7160,2.7786
4.7200,2.7786
4.7240,2.7600
4.7280,2.7600
4.7320,2.7600
4.7360,2.7507
4.7400,2.7507
4.7440,2.7507
4.7480,2.7507
4.7520,2.7414
4.7560,2.7414
4.7600,2.7414
4.7640,2.7321
4.7680,2.7228
4.7720,2.7228
4.7760,2.7135
4.7800,2.7228
4.7840,2.7135
4.7880,2.7135
4.7920,2.7135
4.7960,2.7042
4.8000,2.7042
4.8040,2.7042
4.8080,2.6949
4.8120,2.6949
4.8160,2.6949
4.8200,2.7042
4.8240,2.6949
4.8280,2.6857
4.8320,2.6857
4.8360,2.6764
4.8400,2.6671
4.8440,2.6764
4.8480,2.6764
4.8520,2.6671
4.8560,2.6578
4.8600,2.6578
4.8640,2.6578
4.8680,2.6392
4.8720,2.6392
4.8760,2.6392
4.8800,2.6392
4.8840,2.6299
4.8880,2.6299
4.8920,2.6299
4.8960,2.6299
4.9000,2.6206
4.9040,2.6206
4.9080,2.6113
4.9120,2.6113
4.9160,2.6113
4.9200,2.6020
4.9240,2.5927
4.9280,2.6020
4.9320,2.5927
4.9360,2.5927
4.9400,2.5927
4.9440,2.5834
4.9480,2.5741
4.9520,2.5741
4.9560,2.5741
4.9600,2.5741
4.9640,2.5648
4.9680,2.5555
4.9720,2.5555
4.9760,2.5555
4.9800,2.5463
4.9840,2.5463
4.9880,2.5463
4.9920,2.5463
4.9960,2.5370
5.0000,2.5370
5.0040,2.5277
5.0080,2.5370
5.0120,2.5370
5.0160,2.5184
5.0200,2.5091
5.0240,2.5091
5.0280,2.5091
5.0320,2.5091
5.0360,2.4905
5.0400,2.4998
5.0440,2.4998
5.0480,2.4998
5.0520,2.4905
5.0560,2.4812
5.0600,2.4719
5.0640,2.4719
5.0680,2.4719
5.0720,2.4626
5.0760,2.4626
5.0800,2.4626
5.0840,2.4533
5.0880,2.4533
5.0920,2.4440
5.0960,2.4533
5.1000,2.4533
5.1040,2.4440
5.1080,2.4347
5.1120,2.4347
5.1160,2.4254
5.1200,2.4254
5.1240,2.4254
5.1280,2.4162
5.1320,2.4254
5.1360,2.4254
5.1400,2.4162
5.1440,2.4162
5.1480,2.4069
5.1520,2.4069
5.1560,2.3883
5.1600,2.3883
5.1640,2.3976
5.1680,2.3883
5.1720,2.3790
5.1760,2.3883
5.1800,2.3790
5.1840,2.3697
5.1880,2.3697
5.1920,2.3697
5.1960,2.3604
5.2000,2.3697
5.2040,2.3604
5.2080,2.3418
5.2120,2.3511
5.2160,2.3511
5.2200,2.3418
5.2240,2.3325
5.2280,2.3418
5.2320,2.3325
5.2360,2.3232
5.2400,2.3325
5.2440,2.3232
5.2480,2.3232
5.2520,2.3139
5.2560,2.3139
5.2600,2.2954
5.2640,2.3046
5.2680,2.3046
5.2720,2.3046
5.2760,2.2954
5.2800,2.2954
5.2840,2.2954
5.2880,2.2954
5.2920,2.2675
5.2960,2.2768
5.3000,2.2768
5.3040,2.2675
5.3080,2.2675
5.3120,2.2675
5.3160,2.2582
5.3200,2.2582
5.3240,2.2582
5.3280,2.2582
5.3320,2.2396
5.3360,2.2489
5.3400,2.2396
5.3440,2.2303
5.3480,2.2303
5.3520,2.2210
5.3560,2.2210
5.3600,2.2117
5.3640,2.2117
5.3680,2.2117
5.3720,2.2117
5.3760,2.2024
5.3800,2.2024
5.3840,2.2024
5.3880,2.2024
5.3920,2.1931
5.3960,2.1838
5.4000,2.1838
5.4040,2.1838
5.4080,2.1838
5.4120,2.1838
5.4160,2.1745
5.4200,2.1745
5.4240,2.1653
