Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fz Load2
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
4.0080,1916.7062
4.0120,1923.5031
4.0160,1930.2998
4.0200,1930.2998
4.0240,1923.5031
4.0280,1926.9014
4.0320,1933.6982
4.0360,1923.5031
4.0400,1920.1046
4.0440,1926.9014
4.0480,1933.6982
4.0520,1920.1046
4.0560,1913.3077
4.0600,1923.5031
4.0640,1937.0967
4.0680,1930.2998
4.0720,1916.7062
4.0760,1920.1046
4.0800,1933.6982
4.0840,1933.6982
4.0880,1920.1046
4.0920,1916.7062
4.0960,1930.2998
4.1000,1930.2998
4.1040,1920.1046
4.1080,1916.7062
4.1120,1926.9014
4.1160,1937.0967
4.1200,1926.9014
4.1240,1909.9094
4.1280,1923.5031
4.1320,1933.6982
4.1360,1920.1046
4.1400,1913.3077
4.1440,1920.1046
4.1480,1933.6982
4.1520,1920.1046
4.1560,1913.3077
4.1600,1916.7062
4.1640,1930.2998
4.1680,1920.1046
4.1720,1909.9094
4.1760,1916.7062
4.1800,1930.2998
4.1840,1923.5031
4.1880,1913.3077
4.1920,1913.3077
4.1960,1926.9014
4.2000,1926.9014
4.2040,1920.1046
4.2080,1913.3077
4.2120,1923.5031
4.2160,1930.2998
4.2200,1920.1046
4.2240,1913.3077
4.2280,1920.1046
4.2320,1926.9014
4.2360,1920.1046
4.2400,1913.3077
4.2440,1920.1046
4.2480,1930.2998
4.2520,1920.1046
4.2560,1913.3077
4.2600,1916.7062
4.2640,1926.9014
4.2680,1923.5031
4.2720,1909.9094
4.2760,1913.3077
4.2800,1926.9014
4.2840,1920.1046
4.2880,1913.3077
4.2920,1913.3077
4.2960,1920.1046
4.3000,1926.9014
4.3040,1920.1046
4.3080,1916.7062
4.3120,1923.5031
4.3160,1926.9014
4.3200,1916.7062
4.3240,1909.9094
4.3280,1916.7062
4.3320,1926.9014
4.3360,1916.7062
4.3400,1909.9094
4.3440,1916.7062
4.3480,1930.2998
4.3520,1916.7062
4.3560,1913.3077
4.3600,1920.1046
4.3640,1930.2998
4.3680,1920.1046
4.3720,1906.5110
4.3760,1916.7062
4.3800,1926.9014
4.3840,1926.9014
4.3880,1913.3077
4.3920,1909.9094
4.3960,1916.7062
4.4000,1926.9014
4.4040,1909.9094
4.4080,1906.5110
4.4120,1916.7062
4.4160,1926.9014
4.4200,1913.3077
4.4240,1906.5110
4.4280,1913.3077
4.4320,1920.1046
4.4360,1909.9094
4.4400,1906.5110
4.4440,1913.3077
4.4480,1923.5031
4.4520,1913.3077
4.4560,1903.1124
4.4600,1913.3077
4.4640,1920.1046
4.4680,1913.3077
4.4720,1903.1124
4.4760,1909.9094
4.4800,1920.1046
4.4840,1920.1046
4.4880,1909.9094
4.4920,1909.9094
4.4960,1923.5031
4.5000,1923.5031
4.5040,1909.9094
4.5080,1903.1124
4.5120,1913.3077
4.5160,1920.1046
4.5200,1909.9094
4.5240,1906.5110
4.5280,1913.3077
4.5320,1923.5031
4.5360,1913.3077
4.5400,1906.5110
4.5440,1916.7062
4.5480,1920.1046
4.5520,1913.3077
4.5560,1906.5110
4.5600,1916.7062
4.5640,1923.5031
4.5680,1913.3077
4.5720,1906.5110
4.5760,1909.9094
4.5800,1920.1046
4.5840,1916.7062
4.5880,1909.9094
4.5920,1906.5110
4.5960,1920.1046
4.6000,1923.5031
4.6040,1913.3077
4.6080,1903.1124
4.6120,1916.7062
4.6160,1923.5031
4.6200,1913.3077
4.6240,1906.5110
4.6280,1913.3077
4.6320,1926.9014
4.6360,1913.3077
4.6400,1899.7141
4.6440,1916.7062
4.6480,1920.1046
4.6520,1913.3077
4.6560,1903.1124
4.6600,1909.9094
4.6640,1920.1046
4.6680,1913.3077
4.6720,1903.1124
4.6760,1906.5110
4.6800,1916.7062
4.6840,1916.7062
4.6880,1906.5110
4.6920,1903.1124
4.6960,1916.7062
4.7000,1923.5031
4.7040,1906.5110
4.7080,1899.7141
4.7120,1906.5110
4.7160,1920.1046
4.7200,1906.5110
4.7240,1899.7141
4.7280,1909.9094
4.7320,1920.1046
4.7360,1903.1124
