Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fy Load1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
4.9080,76.1560
4.9120,79.4672
4.9160,87.7450
4.9200,86.0894
4.9240,64.5671
4.9280,67.8782
4.9320,77.8116
4.9360,89.4006
4.9400,77.8116
4.9440,69.5338
4.9480,87.7450
4.9520,91.0561
4.9560,92.7117
4.9600,81.1227
4.9640,84.4339
4.9680,99.3340
4.9720,92.7117
4.9760,92.7117
4.9800,105.9562
4.9840,104.3007
4.9880,72.8449
4.9920,51.3225
4.9960,69.5338
5.0000,97.6784
5.0040,92.7117
5.0080,72.8449
5.0120,82.7783
5.0160,105.9562
5.0200,99.3340
5.0240,87.7450
5.0280,84.4339
5.0320,104.3007
5.0360,100.9895
5.0400,107.6118
5.0440,79.4672
5.0480,105.9562
5.0520,107.6118
5.0560,91.0561
5.0600,69.5338
5.0640,89.4006
5.0680,104.3007
5.0720,86.0894
5.0760,59.6004
5.0800,76.1560
5.0840,96.0228
5.0880,114.2340
5.0920,74.5005
5.0960,77.8116
5.1000,104.3007
5.1040,100.9895
5.1080,94.3673
5.1120,87.7450
5.1160,112.5785
5.1200,105.9562
5.1240,100.9895
5.1280,99.3340
5.1320,102.6451
5.1360,97.6784
5.1400,92.7117
5.1440,64.5671
5.1480,92.7117
5.1520,110.9229
5.1560,97.6784
5.1600,91.0561
5.1640,110.9229
5.1680,119.2007
5.1720,107.6118
5.1760,87.7450
5.1800,100.9895
5.1840,127.4786
5.1880,110.9229
5.1920,96.0228
5.1960,100.9895
5.2000,117.5452
5.2040,112.5785
5.2080,86.0894
5.2120,89.4006
5.2160,97.6784
5.2200,105.9562
5.2240,104.3007
5.2280,104.3007
5.2320,110.9229
5.2360,120.8563
5.2400,99.3340
5.2440,79.4672
5.2480,117.5452
5.2520,119.2007
5.2560,96.0228
5.2600,99.3340
5.2640,125.8230
5.2680,130.7897
5.2720,114.2340
5.2760,86.0894
5.2800,102.6451
5.2840,110.9229
5.2880,100.9895
5.2920,79.4672
5.2960,99.3340
5.3000,125.8230
5.3040,107.6118
5.3080,94.3673
5.3120,92.7117
5.3160,112.5785
5.3200,122.5119
5.3240,102.6451
5.3280,89.4006
5.3320,120.8563
5.3360,140.7231
5.3400,105.9562
5.3440,114.2340
5.3480,105.9562
5.3520,124.1674
5.3560,99.3340
5.3600,77.8116
5.3640,104.3007
5.3680,112.5785
5.3720,110.9229
5.3760,91.0561
5.3800,110.9229
5.3840,129.1341
5.3880,109.2673
5.3920,99.3340
5.3960,119.2007
5.4000,129.1341
5.4040,109.2673
5.4080,115.8896
5.4120,94.3673
5.4160,134.1008
5.4200,130.7897
5.4240,129.1341
